"","Date","EMP","EMP_PART","EMP_TEMP","UNEMP_RATE","UNEMP_DURA_6mth","UNEMP_DURA_6.12mth","UNEMP_DURA_12mth.","UNEMP_DURA_24mth.","EMP_RATE","EMP_ACT","EMP_ACT_RATE","CLAIMS","CLAIMS_RATE","TOT_WEEK_HRS","AVG_WEEK_HRS","AVG_WEEK_HRS_FULL","AWE_ALL","AWE_CONS","AWE_MANU","AWE_PRIV","AWE_PUB","AWE_SERV","VAC_TOT","VAC_CONS","VAC_MANU","IOP_PROD","IOP_CAP_GOOD","IOP_DUR","IOP_ENER","IOP_GOOD","IOP_INT_GOOD","IOP_MACH","IOP_MANU","IOP_MINE","IOP_NON_DUR","IOP_PETRO","IOP_OIL_EXTRACT","IOS","IOS_45","IOS_46","IOS_47","IOS_G","IOS_EDUC","IOS_PNDS","RSI","CAR_REGIS","RETAIL_TRADE_INDEX","AVG_WEEK_RETAIL_SALE","AVG_WEEK_RETAIL_SALE_NON_FOOD","CPIH_ALL","CPI_ALL","CPI_EX_ENER","CPI_GOOD","CPI_DUR","CPI_NON_DUR","CPI_SERV","CPI_CLOTH","CPI_TRANS","RPI_ALL","RPI_GOOD","RPI_SERV","RPI_HOUSE","EXP_TOT","EXP_GOOD","IMP_ALL","IMP_GOOD","EXP_FUEL","IMP_FUEL","EXP_OIL","IMP_OIL","EXP_MACH","IMP_MACH","EXP_METAL","IMP_METAL","EXP_CRUDE_MAT","IMP_CRUDE_MAT","GBP_BROAD","GBP_CAN","GBP_EUR","GBP_JAP","GBP_US","OIL_PRICE","BANK_RATE","CONS_CREDIT_ex_student_loan","TOT_LENDING_APP","TOT_HOUSE_APP","MORT_FIXED_RATE_5YRS","MORT_FIXED_RATE_2YRS","M1","M2","M3","M4","LIBOR_3mth","BGS_5yrs_yld","BGS_10yrs_yld","BGS_20yrs_yld","FTSE_ALL","FTSE250","VIX","SP500","UK_focused_equity","EUR_UNC_INDEX","BCI","CCI","CLI","PPI_MANU","PPI_MACH","PPI_OIL","PPI_METAL","PPI_MOTOR"
"1","1998-01-01","0.000975792909102324","0.00255581586919362","0.00228310601456894","0","0.00524385050601062","0.00711746776886457","-0.020548668227387","-0.0364696797813915","0","0.000999500333083603","0","-0.00711493574188715","-0.100000000000001","-0.000794777220377796","-0.00301659353942574","-0.00259403517704637","0.0027955496822587","0.000835417401125325","0.000791858954922017","0.00164934121060338","0.00391033756220739","0.0020988134430529","-0.00139036383349046","-0.00413062289915422","-0.00462936789456457","0","-0.00382409643840331","-0.0191944472561469","-0.00847911810306101","-0.0221662954572608","0.0208069925059613","0.00354820005609735","-0.0014673516939494","0.0181703484973132","-0.0232268506098174","-0.0238046185853875","0.0212593040579021","-0.00489796897554662","-0.0421223030023716","-0.0592073210642337","0.00116076623596317","-0.0267021586069962","-0.0110362861428861","0.0019102202561192","0.00163532334073047","0.00581858293285897","0.00336700654790434","0.000780077230325915","0.00274475852838663","0.000673250921528222","0.00101681901987667","0.00128136500854924","-0.00232064871807165","-0.00684430810376677","0.00205628823871076","0.003280883713051","-0.00422864765314687","0.0037508552282928","0.00217596508441873","0.000386573491260605","0.0031455200460811","0.00523958700082983","-0.0332401260275361","-0.0561317949919911","-0.0346864502678379","-0.0533322016709636","0.116591735227326","-0.116447315638379","0.294294242009647","-0.165624594033066","-0.107228722722933","-0.0926278647007059","0.047628048989254","-0.112986863392891","0.0190481949706944","-0.103958259070095","0.0104286247486387","-0.00516578190712025","-0.00830321768162871","-0.0157643823672462","-0.0148105893883282","-0.123438434753067","0","0.0107768880310513","-0.0287627661071106","-0.0169254027195382","-0.0900000000000007","0","0.00733093246938132","0.00253173284433572","0.00827090321691415","0.0119937700023343","-0.139","-0.2892","-0.2761","-0.0681568190354892","0.050814513286058","0.01531776985275","21.4699993133545","0.0100990103368641","0.0551864155672908","-15.82275","-0.305500000000009","-0.170600000000007","-0.0264999999999986","-0.0053331352643624","0.000818638491370062","-0.0267942024320834","0","0.00210748233956437"
"2","1998-02-01","0.000712477765210551","0.00254930032343381","-0.00686501551968011","0","0.00625653761430556","-0.0434851119397388","0.0051768881795331","0.0169975763685715","0.0999999999999943","0.000606352452011905","0.100000000000009","-0.0142386987780565","0","0.00419382875945207","0.00301659353942574","0.00259403517704637","0.00373527537052299","-0.000436730280791337","0.00346151010406325","0.00263794792718032","-0.000758998752663631","0.00392820410991728","0.00693552137879223","0.0133262822565929","-0.00454033309931444","0.00933495693605124","0.0283305066262258","0.0853950844121281","0","0.0204785313435414","0.00128617381074481","0.0129034048359076","0.0102265317838306","-0.0310081819388914","-0.00523561405394446","-0.0165378446154119","-0.0322781041028977","0.0081500043619247","-0.00315291905961601","0.0531374996971579","0","0.0178804252778484","0.00737104074458994","0.00570886422032002","0","-0.00475813744641584","0.00167926151971987","-0.00222188985395277","-0.00293807812277791","0.00167602586062018","0.00129823967873457","0.00155059096240313","0.000793678447300852","-0.00184919292698357","0.00823901360263148","0.00321166607926985","-0.00357820505373368","0.000702320269381137","0.00274096240883994","0.00287205006494323","0.0029704377606489","0.00471368050714741","0.00732359017631268","0.00839756615664555","0.0475349154850484","0.0604537995697072","-0.004391069951037","0.134251940271886","-0.0349426761840919","0.307675844294779","0.0375356825303772","0.0553458451803817","-0.0116960397631907","0.0737661502396092","-0.0126583968719238","0.0239155513965583","-0.00353524184017484","-0.001104362343053","-0.00735026953980367","-0.0258076308776038","0.0032967062824919","-0.0764087355094722","0","0.0133965532524609","0.0748241632340001","0.083424666081326","-0.159999999999999","-0.0499999999999998","0.0100015315710369","0.00485486042951599","0.00814715999469584","0.00774552730063682","-0.0366","-0.0851999999999995","-0.0517000000000003","-0.119426303850146","0.056228498296413","0.0675038825233614","18.5499992370605","0.0680783664885851","0.0649578962747723","-3.57955","-0.253799999999998","-0.00399999999999068","-0.0334000000000003","-0.00439128732409808","0.000129642725081655","-0.0149919146440407","0.00135409634772987","0.00105207795080364"
"3","1998-03-01","0.00112393238266328","0.00314018949628192","-0.000574217644259356","-0.100000000000001","0.00725016122505995","-0.0532445145188127","-0.012121360532344","-0.0084626739187339","0","0.000142617749022023","0","-0.0115094510599567","-0.0999999999999996","0.00203389900622764","0","0.00258732356495095","0.00473134624382002","0.000341605828839684","0.00269581237317301","0.00349461311442577","0.00180933120231989","0.00480740279131854","0.00726380303645007","0.00868476464282562","-0.00235977339436525","0.00694447235281181","0.0221003470006655","0.0211275464258756","0.018455572599434","0.00673403218134361","-0.00257400399517316","0.0207619914484294","0.00724116125655971","0.00483352176272422","0","0.0910850554291969","0.0114484455940325","-0.00488202759730871","-0.0697450339895056","-0.0499323687482089","-0.00348634867943787","-0.0282432123133951","0.00122324174274446","-0.00189933580365231","-0.00327332534496882","0.0323281541390088","0","-0.00170061923758169","0.000508377257370185","0.00145127567443054","0.00113709329525931","0.000915568808692261","-0.000529158913876668","-0.00066955480271051","0.000259984060641044","0.00340637372276005","-0.00359025334410749","-0.000738146076651882","0.00203573190077549","0.000097998354423077","0.00281093019003946","0.006935312136695","0.014816555735317","0.0187538848353945","0.0350564633585293","0.0443649119789384","-0.0033709353844511","0.0760268981443319","-0.0228892826710645","-0.0810101834909682","0.0407728733793249","0.11617480426702","0.023256862164267","-0.107832704803215","0.00317965291737998","0.00743497848751762","0.017033475890508","0.000892079666645174","-0.00206043943664124","0.0389222776337013","0.0128987163945568","-0.0711543850519987","0","0.0268985389442449","-0.0418105031884171","-0.0421073898541593","-0.0900000000000007","-0.0600000000000005","0.0173638046784248","0.00592218191846428","0.00260854267532373","0.00714793312093676","0.0228999999999999","-0.00389999999999979","-0.0541","-0.0436978147980186","0.0359632294201502","0.0605047105082441","24.2199993133545","0.0487384622055016","0.0756790643857634","36.3967","-0.388899999999992","0.0859999999999985","-0.0722999999999985","-0.00281587838881195","-0.00146988272161581","-0.0265428450229493","-0.00406780221932568","0.00733371542547001"
"4","1998-04-01","0.000037442665922427","0.00283265191271376","-0.0132988372239886","0","-0.00103252461418979","-0.0317486983145798","-0.00699303549097063","0.022409901399584","0","-0.000320918542932702","-0.100000000000009","-0.0040377399496121","0","-0.000903444443155266","0","-0.00258732356495095","0.00204312928002544","0.00427433820546114","0.00257616257436018","0.00193381984479932","0.00355671970319447","0.00284643544653746","0.000949145685314228","0.00367158546692694","-0.00484878863097981","0.00460300007196057","-0.0146791626630489","0.00694447235281093","0.0176079121895807","0.00835426746985757","0.00770222036209223","-0.0219281723386118","0.00144196131690144","0.0053433202204376","0.0104439591610834","0.0169815401480937","0.0147108505165692","0.00974033674838459","0.0452366149607739","0.075478461175905","-0.00233100338647585","0.0320334884871762","0.0012217472503222","0.00757579380845774","-0.0016406894574601","-0.0728852129046373","0.00167644632725228","0.00171183323896784","-0.00177078171055101","0.00159391296037836","0.0014569583229656","0.000029589286182006","0.000623733458825926","-0.00532082840354191","0.00302155371594985","0.00249398897971695","-0.00391264011756856","0.00343243238489358","0.00477949579655663","0.00170599925804845","0.00326890523276691","0.01309899328523","-0.0139839300856419","-0.0244132095042957","-0.0359928456207061","-0.0473656249251793","-0.0769090944334341","-0.0726711902973589","-0.172884418830679","0.0575284415962516","-0.0284328971437482","-0.0883379553182149","-0.023256862164267","-0.109770666135379","0.0250796843970233","-0.0716418796585279","0.00233976272898317","0.0155466466765145","0.00390710342975466","0.0283698236837093","0.00677602808513444","0.031795775472931","0","0.00832167285533103","0.00935926698070944","-0.0435554865939967","-0.239999999999999","0.12","0.00135169111914735","0.00355958182244542","0.00625126375349971","0.00326312575940868","-0.0314999999999994","-0.17","-0.1671","-0.00648543732022764","0.00263167942125797","0.0153376517541002","21.1800003051758","0.00903552566870935","-0.0087848295557329","-21.8087","-0.547020000000003","0.0553000000000026","-0.147899999999993","-0.00442956513623617","0.0023925664907072","-0.0641391769821042","-0.00272109011436061","0.00416667269484616"
"5","1998-05-01","0.000224626559290897","0.00119029920317537","-0.00233100338647496","0","0.0102775827582411","0.0160003413464409","-0.0159154553059002","-0.0111421765532418","0","0.000142643178332236","0","-0.00693883348006263","0","-0.00113045456307237","0","0","0.00598742597964674","0.00778930700164247","0.00248196344885707","0.0031278476875851","0.00428548537314656","0.00577929261897079","-0.00277514456440156","-0.0180978211617542","-0.00193978873203064","-0.0080692080484468","0.00552996800946115","0.0205486682273879","-0.0165635256716747","0.00828505153410752","-0.0180650073976389","-0.00702579002440551","-0.00433213673913446","-0.00346990872644337","0.00388853373969233","-0.000467836265842791","-0.00424178790836294","-0.00161681522690493","0.00430571171121219","-0.133107574012541","0.00929158833409982","-0.0411898637731625","0.00122025640522949","0.00751883241402718","0.0114286958236232","0.0126132738857478","0.0116570845422119","0.0128165124347479","0.0221793962160355","0.00205536965973673","0.00167394790167306","0.00383242027395308","0.00229171672042872","-0.000698437433793424","0.0015585042271287","0.00360002638429655","-0.0033805932910342","0.00160727087558193","0.00409460681603257","0.00274190553003563","0.00270675228665","0.0077729899818145","-0.00280037521318555","-0.00891382353189307","0.011179129688367","0.0127303497782805","0.0276642814723562","-0.157506387674231","0.101684040928517","-0.312444568685914","-0.00526992639137447","0.0444149221524714","-0.0606246218164355","0.213149020589213","-0.0573405466152446","0.0642069011710102","-0.0289039278688756","-0.0111404199993196","-0.0100136549510731","0.000456085683170571","-0.0221768054072466","0.0600158708085892","0","0.01585369646528","0.0458183330297572","0.0403040057848898","0.00999999999999979","-0.0199999999999996","0.0113020523675385","0.00451277171591968","0.0105204598029651","0.0038260204986571","-0.0472000000000001","0.0203999999999995","0.0398999999999994","0.019434499026299","0.00471814166223528","0.0504963172976307","21.3199996948242","-0.0190056926596602","-0.0420482362434997","13.8466","-0.657790000000006","-0.150900000000007","-0.239100000000008","0.000627676466805869","0.000188321742499008","-0.0008513506034044","-0.00409556886473705","0"
"6","1998-06-01","0.0020940849773492","-0.00372439909098254","-0.00526470944010793","0","0.0292212226837449","0","-0.0363016266762148","-0.0487901641694313","0.100000000000009","0.00245739746507567","0.200000000000003","-0.00430555189660975","-0.0999999999999996","0.000565387022467334","-0.00301659353942574","-0.0051948168771041","0.00000234658367436131","-0.00383280305275985","0.00203228905083581","0.00375460777988502","0.00102601402733872","0.0000161508525734566","0.0074027258011002","0.0166736835222702","-0.0124357834433357","0.00346620797648622","0.00549955556603843","-0.0309835455199674","0.0134786903204649","-0.0116183879538658","0.00648931543975007","0.0243772953356052","0.00577202179712177","-0.00509316206195543","-0.00518807908177799","0.0263233855160276","0.00572217307879708","0","-0.0173352120015453","0.0983871053088041","-0.0151429801025635","0.0233776880090621","-0.00122025640522949","-0.00563381771825577","-0.014718172474022","0.0618100064843663","-0.016694878572169","-0.013676843164335","-0.0334875088089106","-0.00016693723885886","0.000509528294408913","-0.000339351518431355","-0.00212900751182277","-0.00440385069458443","0.0025938185856992","0.00202041026334253","-0.00400763379284952","-0.00270706514977513","0.000573913203311151","-0.000121957464744173","0.00256657059954252","0.00205420875104901","0.0128370615960787","0.0139059854139933","0.0372076740909399","0.0451893308463003","0.0996416017114079","0.340665114881249","0.120322997608729","0.635145667437276","-0.00884540025929503","0.0507257804884969","-0.077961541469711","0.026433257068156","-0.0504308536268923","0.04618074506336","0.0219970199778485","0.0221167483940456","0.0114947550325168","0.0472394397266962","0.00857852126021402","-0.162709467742678","0.2159","0.0114094807102472","0.0234852655074107","0.0130216507498826","-0.0800000000000001","-0.18","0.00731893671188288","0.00248671419049806","0.00614265898514965","0.0101490078637987","0.2259","0.1112","-0.0904999999999996","-0.0769295455032019","-0.0211777780291156","-0.0697508670762286","19.7099990844727","0.0386804139824308","0.0302137785964969","-20.56089","-0.592399999999998","-0.440899999999999","-0.32459999999999","-0.00144399082230512","0.00102584161858606","-0.00612694324528024","-0.00548698221625976","0"
"7","1998-07-01","0.00201515163166555","-0.000895923607783899","0.0168657676228694","0","0.000992555912751492","0.0615578929994332","-0.0186572576045423","-0.0208031276297636","0.199999999999989","0.00255781872374072","0.100000000000009","-0.000148798452770826","0","0.000903954863814782","0","0","0.00196228140748761","0.00756570580164788","0.00194418241791419","0.00193384889762846","0.00469475899172427","0.00234970586022584","0.00219161690001789","0.00638341687453322","0.00426035457326059","-0.00346620797648622","0.0163194918286012","0.061035890586369","-0.0181870432508511","0.00996685991539259","-0.00779224722016636","-0.0196879549722189","0.0014378147696279","-0.0369550741815443","-0.00914441381899778","-0.0791694943831756","-0.0416412226418119","0.00484262447578754","0.0237592169629002","0.0227800283318196","0.00585139176846372","0.0152869218969061","0","0.00375940292390542","0.00983614487671325","-0.0381147675595717","0.00671143458798618","0.0111782677338308","0.0205288262149637","0.0021308277754682","0.00130621828943146","0.000398292651708548","0.000989606585559695","-0.00213551232129231","0.0014205988620288","0.00318965678034845","-0.00507631501433512","-0.00332055443720127","0.00242646671130498","0.000540553447002375","0.00215915470901148","0.00922305203538576","-0.000659391405646303","-0.00555985988201968","-0.0173948745421946","-0.0249887057797782","-0.0457323594589756","-0.243129249760195","-0.0744310043520731","-0.421792001395593","-0.000410144239806343","-0.0546237876980005","0.102654154060083","-0.0219789067187754","0.0471467784257023","-0.0893894993945974","-0.000810304000400386","0.00991594045168942","0.00552819044631038","-0.00115042933378096","-0.0042496421410157","-0.0104415315323747","0.0340999999999996","0.0106672140229165","0.0275286806810335","-0.00511602292331048","0.19","0.14","-0.00330593822880054","0.0080159171651637","0.013111178498999","0.0170113682462176","0.0921999999999992","0.0841000000000003","0.0575999999999999","-0.00207091994568874","-0.00319083993549985","-0.00384101129856695","24.7999992370605","-0.0116833117841351","-0.0302137785964969","25.38418","-0.535780000000003","-0.547300000000007","-0.366010000000003","0.000766712445636978","-0.000286703512174406","-0.0129658776863395","-0.00967526552341802","0"
"8","1998-08-01","0.000372731004352644","-0.000149398670631129","0.00632367729604066","-0.0999999999999996","-0.0129807114727214","-0.00749067172915741","-0.0113637586503152","-0.0181823190831905","0","-0.000177415063003394","0","-0.00245837647557945","0","0.00248167076039785","0","0.00260078170005773","0.00070609817545849","0.0109915113187746","0.00232199325745875","0.00328980387428456","0.00691079223150829","0.00147183579544891","-0.0076464156980114","-0.0168994207803196","-0.0219373081680172","0.00577035646133606","-0.00360360750329836","0.00982004618097543","0.0187018437770208","0.0115038244814842","0.00130293178041629","0.00699303549096975","0.00143575042610422","0.0157701428434853","0.0104439591610834","-0.109370078055829","0.0288805220515975","0.00160901080570053","0.0273701295597037","-0.06834957780121","0.00349447064977326","-0.0191454475844353","0","0.00747667034302024","0.00650408796917645","-0.0341034402522311","0.00333890126551495","0.00861354088957889","0.00177879028462691","0.000952931721643396","0.000877528484543719","0.00249270346391797","0.000954238714132345","-0.00474581662541791","0.0021327991403289","0.00207963813853734","-0.0040882141354852","0.000941588692047145","0.00280469552372195","0.00182273932610935","0.00281227732734807","0.00451324723676112","-0.0173657058593069","-0.0284319787735434","-0.0241950251527232","-0.0321931230141317","-0.249469477386745","-0.0985167381766452","-0.338585285479282","-0.258283097596999","-0.0152948210621293","-0.019887252520407","-0.0246926125903721","0.178610977397419","0.0195445960729703","0.0870113769896301","-0.00372745439636368","0.0235085981439614","0.0117536789129272","0.0217458637567187","-0.00714354168842746","-0.0138014166401295","0","0.0119946428797242","-0.0195897598176078","-0.0152316679186448","0.0999999999999996","0.25","0.0000454775426295129","0.00398259593294981","0.0021403257972743","-0.00659595032945326","-0.0779999999999994","-0.3226","-0.2613","0.0232158187869006","-0.113686764956658","-0.135860898005689","44.2799987792969","-0.15758607868343","-0.152107778197458","4.4568","-0.665049999999994","-0.391099999999994","-0.32829000000001","-0.00419490553707952","0.0000513123116775941","-0.0510586252970234","0","0.0010389611324193"
"9","1998-09-01","0.001638367956593","0.00655251786001898","-0.00574714225556772","0","0","0.0149256502166759","-0.0172914971100608","-0.00613498856751615","0","0.0014184399541346","0","-0.0101204057312811","0","0.000675751799563251","0","0","0.00264841694260558","0.00065150117653791","0.00214184017108501","0.00348474195061977","0.00159326329553994","0.00185387202196179","-0.00351661303306151","-0.013366412924497","-0.0228786089652076","0.00344629864358748","0","-0.00653597097978542","0.0076903737130154","0","0.00907329620567499","0.00809721023262","0.00286533147328605","0.00683903636779171","0.00388853373969233","-0.0132965947910382","0.007463516893079","-0.00160901080570053","-0.0167543186120476","0.0238295628329839","-0.00466201310581127","0.0038585256875292","0","-0.0037313476128582","-0.0032467560988696","0.0567300303690033","-0.00333890126551495","-0.00407860467689858","-0.00636489609840929","0.00263214329858903","0.00139345951300574","0.00118172613437451","-0.000253938760222343","-0.00283472874657682","0.000763440753283972","0.0039846018409615","-0.0035328138661993","0.00375891991854545","0.00198929692594441","0.000543610318407418","0.00334083028607985","0.00417164983282112","0.00435307411209251","0.00761908447643833","0.0355378480616011","0.0480849499470803","0.164524216834586","-0.179577533119982","0.369756640382222","-0.392561703272256","-0.00836591605442649","0.047651211882302","-0.147920130076622","0.0786118875696538","-0.049596941139372","0.109281390401063","-0.000502499405570234","0.0234374921497496","-0.0099226971809608","-0.0438898132497112","0.0302962040042846","0.113325687628705","0","0.0108768949005107","-0.0330194214940285","-0.0437413314792181","-0.11","-0.0600000000000005","0.00669103459158649","0.00739736140952552","0.00635242345109965","0.0152703022187453","-0.2605","-0.5097","-0.4196","-0.125582302066491","-0.0401336093202334","-0.0518850804550492","40.9500007629395","0.060526278198183","0.0316370849431826","91.9454","-0.598700000000008","-0.100999999999999","-0.212669999999989","-0.00364085360724913","-0.000131981716080762","-0.050053224268986","-0.00557104504945549","0.00103788281241979"
"10","1998-10-01","0.00226694264352822","0.00709957130830929","0.00172761344437777","0","0","-0.022472855852059","-0.0156253179030807","-0.028082968742825","0.200000000000003","0.00159334370258613","0.0999999999999943","-0.00400136429088072","0","0.000337704736703692","-0.00302572091653719","0","-0.000428317316492281","-0.00567738247980075","0.000849913049547405","0.00077989281912417","-0.000197357127931427","-0.00149955914674333","-0.00118248202186253","0.00598061709113274","-0.0126608363102255","0","0.0125562187754129","0.00653597097978542","0.0116782236080955","0","-0.0156049980688904","0.0148659112758294","-0.00143163947143776","-0.0126201949329969","-0.00388853373969233","0.0436512288389554","-0.0046848467286198","0.0032154368539743","-0.018114507038776","-0.0110498361865847","-0.0105696814896872","-0.0129200763651038","-0.0012217472503222","0.0093023926623137","-0.00652530863492284","-0.0512385283753236","-0.00335008688528138","-0.00498827048574135","-0.0101917722755687","0.000752915562535743","0.00127436124725196","0.00125440915166354","-0.000169597736641858","-0.00245553057273231","0.00369632704356716","0.00344396225062431","-0.00455270870772633","0.00185244470554096","0.00212708462807238","0.000867734746677324","0.00263903496623638","0.00556564719964821","-0.00505804418006228","0.00200094848500321","-0.0224483655563361","-0.0264565695368315","-0.03990769266664","0.084954065463112","-0.180058864685924","0.200401697478013","0.0139045621711915","-0.00890307947567948","0.27675300191959","-0.116495205471955","0.0463659205579257","-0.159322336472147","-0.0222239567667391","0.0222896721977791","-0.0118389853620004","-0.0982922857392028","0.00769826742575253","-0.0492591491852936","-0.1932","0.0129501991668164","0.0726945976286597","0.0164615216242758","-0.27","-0.359999999999999","0.0152894168443556","0.00552954543239892","0.0035687924924801","0.000336763139536345","-0.2492","-0.400600000000001","-0.1396","-0.206194804398324","0.0660202224476381","0.0571363442466772","28.0499992370605","0.0772334378916808","0.0538850884949795","-85.35273","-0.535479999999993","0.0317000000000007","-0.0574900000000014","-0.00195475922472761","-0.000919219598763544","0.00243522650536493","-0.0268947562001216","0"
